"","lemma","tag","Total"
"30663","lemma=συσσιτέω"," postag=v--pna---",1
"30664","lemma=συσκοτάζω"," postag=v3siia---",1
"30665","lemma=συσκηνέω"," postag=v-sppama-",1
"30666","lemma=συσκιάζω"," postag=v--ana---",1
"30667","lemma=συκοφαντέω"," postag=v--pna---",2
"30668","lemma=συκοφαντέω"," postag=v-sppamn-",1
"30669","lemma=συκάζω"," postag=v-sppafa-",1
"30670","lemma=σφίγγω"," postag=v2spma---",1
"30671","lemma=σφίγγω"," postag=v3saim---",1
"30672","lemma=σφίγγω"," postag=v3siia---",1
"30673","lemma=σφοδρύνομαι"," postag=v2spie---",1
"30674","lemma=σφαδάζω"," postag=v3siia---",1
"30675","lemma=σφαραγίζω"," postag=v3piia---",1
"30676","lemma=σφαραγέομαι"," postag=v3piie---",2
"30677","lemma=σφαγιάζω"," postag=v-sappmg-",1
"30678","lemma=σφαγιάζω"," postag=v3siie---",1
"30679","lemma=σφάλλω"," postag=v--ana---",1
"30680","lemma=σφάλλω"," postag=v--anp---",1
"30681","lemma=σφάλλω"," postag=v--pna---",1
"30682","lemma=σφάλλω"," postag=v-pappmd-",1
"30683","lemma=σφάλλω"," postag=v-prpema-",1
"30684","lemma=σφάλλω"," postag=v-sappma-",1
"30685","lemma=σφάλλω"," postag=v1pasp---",1
"30686","lemma=σφάλλω"," postag=v1ppse---",1
"30687","lemma=σφάλλω"," postag=v1sfia---",1
"30688","lemma=σφάλλω"," postag=v1spia---",1
"30689","lemma=σφάλλω"," postag=v2saip---",1
"30690","lemma=σφάλλω"," postag=v2siie---",1
"30691","lemma=σφάλλω"," postag=v3paia---",1
"30692","lemma=σφάλλω"," postag=v3paip---",1
"30693","lemma=σφάλλω"," postag=v3paop---",1
"30694","lemma=σφάλλω"," postag=v3pasp---",1
"30695","lemma=σφάλλω"," postag=v3piie---",1
"30696","lemma=σφάλλω"," postag=v3ppie---",2
"30697","lemma=σφάλλω"," postag=v3saia---",2
"30698","lemma=σφάλλω"," postag=v3saip---",2
"30699","lemma=σφάλλω"," postag=v3sasp---",1
"30700","lemma=σφάλλω"," postag=v3sfip---",2
"30701","lemma=σφάλλω"," postag=v3siie---",2
"30702","lemma=σφάλλω"," postag=v3spie---",2
"30703","lemma=σφάζω"," postag=v--ana---",1
"30704","lemma=σφάζω"," postag=v-pppemn-",1
"30705","lemma=σφάζω"," postag=v-pppeng-",1
"30706","lemma=σφάζω"," postag=v-prpenn-",2
"30707","lemma=σφάζω"," postag=v-sapamn-",1
"30708","lemma=σφάζω"," postag=v-sappmn-",1
"30709","lemma=σφάζω"," postag=v3paia---",4
"30710","lemma=σφάζω"," postag=v3piia---",3
"30711","lemma=σφάζω"," postag=v3ppia---",2
"30712","lemma=σφάζω"," postag=v3saia---",3
"30713","lemma=σφάζω"," postag=v3siia---",2
"30714","lemma=σφετερίζω"," postag=v-papmmn-",1
"30715","lemma=σφηκόω"," postag=v-prpena-",1
"30716","lemma=σφηκόω"," postag=v3plie---",1
"30717","lemma=σφραγίζω"," postag=v-srpemn-",1
"30718","lemma=σφριγάω"," postag=v-sppama-",1
"30719","lemma=σφριγάω"," postag=v2spma---",1
"30720","lemma=σχίζω"," postag=v--anp---",1
"30721","lemma=σχίζω"," postag=v-pappmg-",2
"30722","lemma=σχίζω"," postag=v-pappnn-",1
"30723","lemma=σχίζω"," postag=v-sapamn-",1
"30724","lemma=σχίζω"," postag=v3ppia---",1
"30725","lemma=σχίζω"," postag=v3saia---",1
"30726","lemma=σχίζω"," postag=v3saip---",1
"30727","lemma=σχολάζω"," postag=v--pna---",1
"30728","lemma=σχολάζω"," postag=v-sapafg-",1
"30729","lemma=σχολάζω"," postag=v-sppamd-",1
"30730","lemma=σχολάζω"," postag=v2sfim---",1
"30731","lemma=σχολάζω"," postag=v2spma---",1
"30732","lemma=σχολάζω"," postag=v3spma---",1
"30733","lemma=σχάω"," postag=v--pna---",2
"30734","lemma=σχάω"," postag=v2sasa---",1
"30735","lemma=σχεθεῖν"," postag=v--ana---",3
"30736","lemma=σχεθεῖν"," postag=v2saoa---",1
"30737","lemma=σχετλῖάζω"," postag=v3piia---",2
"30738","lemma=σχηματίζω"," postag=v-sapamn-",1
"30739","lemma=σχηματίζω"," postag=v3spoa---",1
"30740","lemma=σχηματίζω"," postag=v3srie---",1
"30741","lemma=σωφρονίζω"," postag=v--ana---",1
"30742","lemma=σωφρονίζω"," postag=v--pna---",1
"30743","lemma=σωφρονίζω"," postag=v-prpema-",1
"30744","lemma=σωφρονίζω"," postag=v-sapamg-",1
"30745","lemma=σωφρονέω"," postag=v--pna---",14
"30746","lemma=σωφρονέω"," postag=v-pppamn-",2
"30747","lemma=σωφρονέω"," postag=v1ppsa---",1
"30748","lemma=σωφρονέω"," postag=v2sfia---",2
"30749","lemma=σωφρονέω"," postag=v3ppia---",1
"30750","lemma=σωματοποιέω"," postag=v-sppamn-",1
"30751","lemma=σωμασκέω"," postag=v-sppamn-",1
"30752","lemma=σωκέω"," postag=v--pna---",1
"30753","lemma=σωκέω"," postag=v1spia---",1
"30754","lemma=σύρω"," postag=v-sppamn-",1
"30755","lemma=σύρω"," postag=v3ppie---",1
"30756","lemma=σύμφημι"," postag=v1spia---",5
"30757","lemma=σύν-ἱδρύω"," postag=v--rne---",1
"30758","lemma=σύν-ἱστάνω"," postag=v3siia---",1
"30759","lemma=σύν-ἰδέω"," postag=v--pna---",1
"30760","lemma=σύν-ὑποζεύγνυμι"," postag=v3saia---",1
"30761","lemma=σύν-ὑπακούω"," postag=v-papamg-",2
"30762","lemma=σύν-διατίθημι"," postag=v--ana---",1
"30763","lemma=σύν-παλαίω"," postag=v-sppama-",1
"30764","lemma=σύν-παραπλέω"," postag=v3siia---",1
"30765","lemma=σύν-περιζώννυμαι"," postag=v--pne---",1
"30766","lemma=σύν-λέγω"," postag=v--anp---",1
"30767","lemma=σύν-λέγω"," postag=v-papamn-",1
"30768","lemma=σύν-λέγω"," postag=v-sapafn-",1
"30769","lemma=σύν-λέγω"," postag=v-sapamn-",3
"30770","lemma=σύν-εἶδον"," postag=v--ana---",3
"30771","lemma=σύν-εἶδον"," postag=v-papamn-",6
"30772","lemma=σύν-εἶδον"," postag=v-sapafn-",1
"30773","lemma=σύν-εἶδον"," postag=v-sapamd-",1
"30774","lemma=σύν-εἶδον"," postag=v-sapamn-",2
"30775","lemma=σύν-εἶδον"," postag=v3saia---",1
"30776","lemma=σύν-εἶδον"," postag=v3saoa---",1
"30777","lemma=σύν-ναυαγέω"," postag=v-prpamg-",1
"30778","lemma=σύν-καταλέγω"," postag=v3spia---",1
"30779","lemma=σύν-καταφεύγω"," postag=v3saia---",1
"30780","lemma=σύν-καταφέρω"," postag=v3pasp---",1
"30781","lemma=σύν-κυλίω"," postag=v3spie---",1
"30782","lemma=σύν,ἐν-κλείω"," postag=v-pppemg-",1
"30783","lemma=σύνοιδα"," postag=v--rna---",3
"30784","lemma=σύνοιδα"," postag=v-prpafn-",1
"30785","lemma=σύνοιδα"," postag=v-prpama-",1
"30786","lemma=σύνοιδα"," postag=v-prpamg-",1
"30787","lemma=σύνοιδα"," postag=v-prpamn-",1
"30788","lemma=σύνοιδα"," postag=v-srpamg-",1
"30789","lemma=σύνοιδα"," postag=v-srpamn-",3
"30790","lemma=σύνοιδα"," postag=v1sria---",1
"30791","lemma=σύνοιδα"," postag=v2pria---",1
"30792","lemma=σύνοιδα"," postag=v2sria---",1
"30793","lemma=σύνοιδα"," postag=v3pria---",1
"30794","lemma=σύνοιδα"," postag=v3slia---",1
"30795","lemma=σύνλέγω"," postag=v-sapamn-",1
"30796","lemma=σύνειμι"," postag=v--fnm---",1
"30797","lemma=σύνειμι"," postag=v--pna---",2
"30798","lemma=σύνειμι"," postag=v--ppamg-",1
"30799","lemma=σύνειμι"," postag=v-pppama-",3
"30800","lemma=σύνειμι"," postag=v-pppamg-",2
"30801","lemma=σύνειμι"," postag=v-pppamn-",7
"30802","lemma=σύνειμι"," postag=v-pppand-",1
"30803","lemma=σύνειμι"," postag=v-sppafa-",1
"30804","lemma=σύνειμι"," postag=v-sppafn-",5
"30805","lemma=σύνειμι"," postag=v-sppama-",2
"30806","lemma=σύνειμι"," postag=v-sppamg-",2
"30807","lemma=σύνειμι"," postag=v-sppamn-",11
"30808","lemma=σύνειμι"," postag=v1siia---",1
"30809","lemma=σύνειμι"," postag=v1spia---",3
"30810","lemma=σύνειμι"," postag=v2spia---",2
"30811","lemma=σύνειμι"," postag=v2spsa---",1
"30812","lemma=σύνειμι"," postag=v3diia---",4
"30813","lemma=σύνειμι"," postag=v3piia---",4
"30814","lemma=σύνειμι"," postag=v3ppia---",1
"30815","lemma=σύνειμι"," postag=v3ppoa---",1
"30816","lemma=σύνειμι"," postag=v3siia---",5
"30817","lemma=σύνειμι"," postag=v3spia---",9
"30818","lemma=σύνειμι"," postag=v3spoa---",2
"30819","lemma=σύγκειμαι"," postag=v-prpema-",1
"30820","lemma=σύγκειμαι"," postag=v3spie---",1
"30821","lemma=σμαραγέω"," postag=v3saia---",1
"30822","lemma=σμαραγέω"," postag=v3sasa---",1
"30823","lemma=σμαραγέω"," postag=v3siia---",1
"30824","lemma=σμαραγέω"," postag=v3spia---",2
"30825","lemma=σμήχω"," postag=v3siia---",1
"30826","lemma=σμύχω"," postag=v--ana---",1
"30827","lemma=σμύχω"," postag=v3spoe---",1
"30828","lemma=σιδηροφορέω"," postag=v--pne---",1
"30829","lemma=σιδηροφορέω"," postag=v3siia---",1
"30830","lemma=σιτοποιέω"," postag=v-pppeng-",1
"30831","lemma=σιτολογέω"," postag=v--pna---",1
"30832","lemma=σιτολογέω"," postag=v-pppamd-",1
"30833","lemma=σιτέομαι"," postag=v--pne---",2
"30834","lemma=σιτέομαι"," postag=v-pppema-",2
"30835","lemma=σιτέομαι"," postag=v3piie---",1
"30836","lemma=σιτέομαι"," postag=v3ppie---",3
"30837","lemma=σιτέω"," postag=v--pne---",1
"30838","lemma=σιτέω"," postag=v-pppema-",1
"30839","lemma=σιφλόω"," postag=v3saoa---",1
"30840","lemma=σιωπάω"," postag=v--ana---",1
"30841","lemma=σιωπάω"," postag=v--pna---",4
"30842","lemma=σιωπάω"," postag=v-pppefn-",1
"30843","lemma=σιωπάω"," postag=v-sapamn-",1
"30844","lemma=σιωπάω"," postag=v-sppafg-",1
"30845","lemma=σιωπάω"," postag=v1saoa---",1
"30846","lemma=σιωπάω"," postag=v1sasa---",1
"30847","lemma=σιωπάω"," postag=v1siia---",1
"30848","lemma=σιωπάω"," postag=v1spia---",1
"30849","lemma=σιωπάω"," postag=v2pfim---",1
"30850","lemma=σιωπάω"," postag=v2sasm---",1
"30851","lemma=σιωπάω"," postag=v3paoa---",1
"30852","lemma=σιωπάω"," postag=v3spma---",1
"30853","lemma=σιναμωρέω"," postag=v--pna---",1
"30854","lemma=σιγάζω"," postag=v--fna---",3
"30855","lemma=σιγάω"," postag=v--pna---",13
"30856","lemma=σιγάω"," postag=v-pppafn-",1
"30857","lemma=σιγάω"," postag=v-sppafd-",1
"30858","lemma=σιγάω"," postag=v-sppafn-",2
"30859","lemma=σιγάω"," postag=v-sppamn-",1
"30860","lemma=σιγάω"," postag=v1spia---",4
"30861","lemma=σιγάω"," postag=v2ppia---",1
"30862","lemma=σιγάω"," postag=v2sama---",2
"30863","lemma=σιγάω"," postag=v2spma---",7
"30864","lemma=σιγάω"," postag=v2spse---",1
"30865","lemma=σιγάω"," postag=v3ppia---",1
"30866","lemma=σβέννυμι"," postag=v--ana---",3
"30867","lemma=σβέννυμι"," postag=v--pna---",1
"30868","lemma=σβέννυμι"," postag=v-pppama-",1
"30869","lemma=σβέννυμι"," postag=v-pppemg-",1
"30870","lemma=σβέννυμι"," postag=v-sppama-",1
"30871","lemma=σβέννυμι"," postag=v2pama---",1
"30872","lemma=σβέννυμι"," postag=v3paia---",2
"30873","lemma=σβέννυμι"," postag=v3saia---",4
"30874","lemma=σέυω"," postag=v3piia---",1
"30875","lemma=σέβομαι"," postag=v--pne---",1
"30876","lemma=σέβομαι"," postag=v1spie---",2
"30877","lemma=σέβομαι"," postag=v2ppie---",1
"30878","lemma=σέβομαι"," postag=v2ppme---",1
"30879","lemma=σέβομαι"," postag=v2spie---",2
"30880","lemma=σέβομαι"," postag=v2spme---",1
"30881","lemma=σέβομαι"," postag=v3ppie---",3
"30882","lemma=σέβω"," postag=v--pna---",11
"30883","lemma=σέβω"," postag=v-pppafn-",1
"30884","lemma=σέβω"," postag=v-pppama-",2
"30885","lemma=σέβω"," postag=v-pppamg-",1
"30886","lemma=σέβω"," postag=v-pppamn-",2
"30887","lemma=σέβω"," postag=v-sppafn-",1
"30888","lemma=σέβω"," postag=v-sppamd-",2
"30889","lemma=σέβω"," postag=v-sppamn-",8
"30890","lemma=σέβω"," postag=v1ppsa---",1
"30891","lemma=σέβω"," postag=v1spia---",4
"30892","lemma=σέβω"," postag=v2spia---",3
"30893","lemma=σέβω"," postag=v3ppia---",1
"30894","lemma=σέβω"," postag=v3spia---",5
"30895","lemma=σέβω"," postag=v3spoa---",1
"30896","lemma=σκίδνημι"," postag=v--pne---",1
"30897","lemma=σκίδνημι"," postag=v-sppefd-",1
"30898","lemma=σκίδνημι"," postag=v2ppme---",1
"30899","lemma=σκίδνημι"," postag=v3piie---",5
"30900","lemma=σκίδνημι"," postag=v3siie---",2
"30901","lemma=σκίδνημι"," postag=v3spie---",2
"30902","lemma=σκοτόω"," postag=v1sfia---",1
"30903","lemma=σκοπάω"," postag=v--pna---",3
"30904","lemma=σκοπάω"," postag=v-pppemd-",1
"30905","lemma=σκοπιάζω"," postag=v--pna---",1
"30906","lemma=σκοπιάζω"," postag=v-sppamn-",1
"30907","lemma=σκοπιάζω"," postag=v1siia---",1
"30908","lemma=σκοπέω"," postag=v--pna---",14
"30909","lemma=σκοπέω"," postag=v-pppamd-",1
"30910","lemma=σκοπέω"," postag=v-pppamn-",1
"30911","lemma=σκοπέω"," postag=v-pppemd-",1
"30912","lemma=σκοπέω"," postag=v-sppamd-",3
"30913","lemma=σκοπέω"," postag=v-sppamn-",5
"30914","lemma=σκοπέω"," postag=v1ppsa---",1
"30915","lemma=σκοπέω"," postag=v1spia---",2
"30916","lemma=σκοπέω"," postag=v2ppma---",1
"30917","lemma=σκοπέω"," postag=v2spma---",6
"30918","lemma=σκοπέω"," postag=v3ppia---",1
"30919","lemma=σκοπέω"," postag=v3siia---",1
"30920","lemma=σκοπέω"," postag=v3spia---",1
"30921","lemma=σκοπέω"," postag=v3spma---",1
"30922","lemma=σκοπέω"," postag=v3spoe---",1
"30923","lemma=σκαίρω"," postag=v-pppamn-",1
"30924","lemma=σκαίρω"," postag=v3ppia---",1
"30925","lemma=σκάπτω"," postag=v-pfpama-",1
"30926","lemma=σκάπτω"," postag=v-pppama-",1
"30927","lemma=σκάπτω"," postag=v-sppamd-",1
"30928","lemma=σκάλλω"," postag=v3saoa---",1
"30929","lemma=σκάζω"," postag=v-dppamn-",1
"30930","lemma=σκάζω"," postag=v-sppamn-",1
"30931","lemma=σκήπτω"," postag=v-sapafa-",1
"30932","lemma=σκήπτω"," postag=v-sapafn-",1
"30933","lemma=σκήπτω"," postag=v-sapamn-",1
"30934","lemma=σκήπτω"," postag=v-sppema-",3
"30935","lemma=σκήπτω"," postag=v-sppemn-",1
"30936","lemma=σκήπτω"," postag=v2pasa---",1
"30937","lemma=σκήπτω"," postag=v3saia---",2
"30938","lemma=σκήπτω"," postag=v3saim---",1
"30939","lemma=σκήπτω"," postag=v3saoa---",1
"30940","lemma=σκήπτω"," postag=v3spia---",1
"30941","lemma=σκήπτω"," postag=v3spoe---",1
"30942","lemma=σκεδάννυμι"," postag=v--ana---",1
"30943","lemma=σκεδάννυμι"," postag=v--anp---",1
"30944","lemma=σκεδάννυμι"," postag=v-pappmn-",1
"30945","lemma=σκεδάννυμι"," postag=v-prpema-",1
"30946","lemma=σκεδάννυμι"," postag=v2sama---",3
"30947","lemma=σκεδάννυμι"," postag=v3saia---",7
"30948","lemma=σκεδάννυμι"," postag=v3sfia---",2
"30949","lemma=σκεπάζω"," postag=v--rne---",1
"30950","lemma=σκεπάζω"," postag=v-pppema-",1
"30951","lemma=σκεπάζω"," postag=v-sapamn-",1
"30952","lemma=σκεπάζω"," postag=v3piia---",2
"30953","lemma=σκεπάω"," postag=v3ppia---",1
"30954","lemma=σκευοποιέω"," postag=v3ppia---",1
"30955","lemma=σκευάζω"," postag=v--pna---",1
"30956","lemma=σκευάζω"," postag=v--rne---",1
"30957","lemma=σκευάζω"," postag=v-papama-",1
"30958","lemma=σκευάζω"," postag=v-papamn-",2
"30959","lemma=σκευάζω"," postag=v-prpena-",1
"30960","lemma=σκευάζω"," postag=v-sapamn-",1
"30961","lemma=σκευάζω"," postag=v-srpemn-",1
"30962","lemma=σκηρίπτομαι"," postag=v--pne---",1
"30963","lemma=σκηρίπτομαι"," postag=v-sppemn-",1
"30964","lemma=σκηνοποιέω"," postag=v-papmmn-",1
"30965","lemma=σκηνέω"," postag=v-sapmmg-",1
"30966","lemma=σκηνόω"," postag=v-sppamn-",1
"30967","lemma=σκηνόω"," postag=v3paia---",1
"30968","lemma=σκυδμαίνω"," postag=v--pna---",1
"30969","lemma=σκυθρωπάζω"," postag=v-pfpafa-",1
"30970","lemma=σκυθρωπάζω"," postag=v3saia---",1
"30971","lemma=σκυλάω"," postag=v-sapamn-",1
"30972","lemma=σκυλεύω"," postag=v-papamn-",2
"30973","lemma=σκυλεύω"," postag=v-sapama-",1
"30974","lemma=σκυλεύω"," postag=v-sapamn-",1
"30975","lemma=σκύλλω"," postag=v3ppie---",1
"30976","lemma=σκύζομαι"," postag=v--pne---",2
"30977","lemma=σκύζομαι"," postag=v-sppefg-",1
"30978","lemma=σκύζομαι"," postag=v-sppefn-",2
"30979","lemma=σκύζομαι"," postag=v-sppemd-",1
"30980","lemma=σκύζομαι"," postag=v2spme---",1
"30981","lemma=σκιατροφέω"," postag=v3piie---",1
"30982","lemma=σκιάζω"," postag=v3paia---",1
"30983","lemma=σκιάζω"," postag=v3sasa---",1
"30984","lemma=σκιάω"," postag=v3piie---",7
"30985","lemma=σκιρτάω"," postag=v3ppoa---",2
"30986","lemma=σκιρτάω"," postag=v3spia---",1
"30987","lemma=σκέπτομαι"," postag=v--ane---",2
"30988","lemma=σκέπτομαι"," postag=v-papemn-",1
"30989","lemma=σκέπτομαι"," postag=v-sapema-",1
"30990","lemma=σκέπτομαι"," postag=v-sapemn-",1
"30991","lemma=σκέπτομαι"," postag=v1pase---",1
"30992","lemma=σκέπτομαι"," postag=v2pame---",8
"30993","lemma=σκέπτομαι"," postag=v2saie---",1
"30994","lemma=σκέπτομαι"," postag=v2same---",5
"30995","lemma=σκέπτομαι"," postag=v2spme---",1
"30996","lemma=σκέπτομαι"," postag=v3saie---",2
"30997","lemma=σκέπτομαι"," postag=v3siie---",1
"30998","lemma=σκώπτω"," postag=v--pna---",1
"30999","lemma=σκώπτω"," postag=v-pppamd-",1
"31000","lemma=σκώπτω"," postag=v-pppamg-",1
"31001","lemma=σκώπτω"," postag=v-pppemn-",1
"31002","lemma=σκώπτω"," postag=v-sppamg-",1
"31003","lemma=σκώπτω"," postag=v-sppamn-",3
"31004","lemma=σκώπτω"," postag=v-sppemn-",3
"31005","lemma=σκώπτω"," postag=v3saoa---",1
"31006","lemma=σκώπτω"," postag=v3siia---",2
"31007","lemma=σώζω"," postag=v--ana---",4
"31008","lemma=σώζω"," postag=v--anp---",3
"31009","lemma=σώζω"," postag=v--fna---",3
"31010","lemma=σώζω"," postag=v--pna---",16
"31011","lemma=σώζω"," postag=v--pne---",8
"31012","lemma=σώζω"," postag=v--rna---",1
"31013","lemma=σώζω"," postag=v--rne---",1
"31014","lemma=σώζω"," postag=v-pappfn-",1
"31015","lemma=σώζω"," postag=v-pppamn-",2
"31016","lemma=σώζω"," postag=v-pppend-",1
"31017","lemma=σώζω"," postag=v-prpema-",1
"31018","lemma=σώζω"," postag=v-prpena-",1
"31019","lemma=σώζω"," postag=v-sapafn-",1
"31020","lemma=σώζω"," postag=v-sapafv-",1
"31021","lemma=σώζω"," postag=v-sapamg-",2
"31022","lemma=σώζω"," postag=v-sapamn-",3
"31023","lemma=σώζω"," postag=v-sappma-",1
"31024","lemma=σώζω"," postag=v-sappmn-",4
"31025","lemma=σώζω"," postag=v-sfppfg-",1
"31026","lemma=σώζω"," postag=v-sppafn-",2
"31027","lemma=σώζω"," postag=v-sppama-",1
"31028","lemma=σώζω"," postag=v-sppamn-",3
"31029","lemma=σώζω"," postag=v-sppema-",1
"31030","lemma=σώζω"," postag=v-srpefa-",1
"31031","lemma=σώζω"," postag=v-srpefg-",1
"31032","lemma=σώζω"," postag=v-srpema-",2
"31033","lemma=σώζω"," postag=v-srpemn-",3
"31034","lemma=σώζω"," postag=v-srpena-",1
"31035","lemma=σώζω"," postag=v1pasa---",3
"31036","lemma=σώζω"," postag=v1pfia---",1
"31037","lemma=σώζω"," postag=v1prie---",1
"31038","lemma=σώζω"," postag=v1saia---",2
"31039","lemma=σώζω"," postag=v1saip---",1
"31040","lemma=σώζω"," postag=v1sasp---",1
"31041","lemma=σώζω"," postag=v1sfia---",1
"31042","lemma=σώζω"," postag=v1siie---",1
"31043","lemma=σώζω"," postag=v1spia---",1
"31044","lemma=σώζω"," postag=v1spie---",1
"31045","lemma=σώζω"," postag=v2dasa---",1
"31046","lemma=σώζω"," postag=v2pama---",1
"31047","lemma=σώζω"," postag=v2pasa---",1
"31048","lemma=σώζω"," postag=v2saia---",3
"31049","lemma=σώζω"," postag=v2sama---",3
"31050","lemma=σώζω"," postag=v2saoa---",1
"31051","lemma=σώζω"," postag=v2saop---",1
"31052","lemma=σώζω"," postag=v2sasa---",3
"31053","lemma=σώζω"," postag=v2sfim---",1
"31054","lemma=σώζω"," postag=v2spie---",1
"31055","lemma=σώζω"," postag=v2spma---",2
"31056","lemma=σώζω"," postag=v2spme---",4
"31057","lemma=σώζω"," postag=v2spsa---",1
"31058","lemma=σώζω"," postag=v3dfia---",1
"31059","lemma=σώζω"," postag=v3paia---",1
"31060","lemma=σώζω"," postag=v3paip---",3
"31061","lemma=σώζω"," postag=v3paoa---",1
"31062","lemma=σώζω"," postag=v3ppia---",1
"31063","lemma=σώζω"," postag=v3ppma---",1
"31064","lemma=σώζω"," postag=v3ppsa---",1
"31065","lemma=σώζω"," postag=v3saia---",19
"31066","lemma=σώζω"," postag=v3saip---",3
"31067","lemma=σώζω"," postag=v3samp---",1
"31068","lemma=σώζω"," postag=v3saoa---",3
"31069","lemma=σώζω"," postag=v3sasa---",2
"31070","lemma=σώζω"," postag=v3sfia---",2
"31071","lemma=σώζω"," postag=v3siia---",3
"31072","lemma=σώζω"," postag=v3siie---",1
"31073","lemma=σώζω"," postag=v3spia---",3
"31074","lemma=σώζω"," postag=v3spie---",2
"31075","lemma=σώζω"," postag=v3spme---",1
"31076","lemma=σώζω"," postag=v3spsa---",1
"31077","lemma=σώζω"," postag=v3sria---",1
"31078","lemma=σώζω"," postag=v3srie---",3
"31079","lemma=σώω"," postag=v-pppamn-",1
"31080","lemma=σώω"," postag=v1siia---",1
"31081","lemma=έχώ"," postag=v-sppamn-",1
"31082","lemma=έράμαι"," postag=v1saip---",1
"31083","lemma=Μηδίζω"," postag=v-papana-",1
"31084","lemma=κίδναμαι"," postag=v3siip---",2
"31085","lemma=κίδναμαι"," postag=v3spip---",1
"31086","lemma=κίω"," postag=v-dapamn-",1
"31087","lemma=κίω"," postag=v-papafn-",2
"31088","lemma=κίω"," postag=v-papama-",1
"31089","lemma=κίω"," postag=v-papamn-",5
"31090","lemma=κίω"," postag=v-papamv-",1
"31091","lemma=κίω"," postag=v-sapafn-",1
"31092","lemma=κίω"," postag=v-sapama-",7
"31093","lemma=κίω"," postag=v-sapamd-",5
"31094","lemma=κίω"," postag=v-sapamn-",27
"31095","lemma=κίω"," postag=v-sppafd-",2
"31096","lemma=κίω"," postag=v1piia---",1
"31097","lemma=κίω"," postag=v2ppoa---",1
"31098","lemma=κίω"," postag=v2spia---",1
"31099","lemma=κίω"," postag=v2spma---",4
"31100","lemma=κίω"," postag=v2spsa---",1
"31101","lemma=κίω"," postag=v3daoa---",2
"31102","lemma=κίω"," postag=v3piia---",21
"31103","lemma=κίω"," postag=v3saoa---",2
"31104","lemma=κίω"," postag=v3siia---",29
"31105","lemma=κίω"," postag=v3spoa---",2
"31106","lemma=κίνυμαι"," postag=v-pppemg-",1
"31107","lemma=κίνυμαι"," postag=v-sppemn-",1
"31108","lemma=κίνυμαι"," postag=v-sppeng-",1
"31109","lemma=κίνυμαι"," postag=v3piie---",3
"31110","lemma=κοταίνω"," postag=v-sppamn-",1
"31111","lemma=κοτέω"," postag=v-dppamn-",2
"31112","lemma=κοτέω"," postag=v-pppamg-",1
"31113","lemma=κοτέω"," postag=v-pppamn-",1
"31114","lemma=κοτέω"," postag=v-sapafn-",1
"31115","lemma=κοτέω"," postag=v-sapmfn-",3
"31116","lemma=κοτέω"," postag=v-sapmmn-",3
"31117","lemma=κοτέω"," postag=v-sppafn-",2
"31118","lemma=κοτέω"," postag=v-sppamg-",1
"31119","lemma=κοτέω"," postag=v-sppamn-",3
"31120","lemma=κοτέω"," postag=v-srpamd-",4
"31121","lemma=κοτέω"," postag=v3piie---",1
"31122","lemma=κοτέω"," postag=v3ppia---",1
"31123","lemma=κοτέω"," postag=v3saim---",1
"31124","lemma=κοτέω"," postag=v3sasm---",3
"31125","lemma=κοτέω"," postag=v3spia---",1
"31126","lemma=κοπρίζω"," postag=v-pfpamn-",1
"31127","lemma=κοπιάω"," postag=v--pna---",1
"31128","lemma=κολῳάω"," postag=v3siia---",1
"31129","lemma=κολούω"," postag=v--fna---",1
"31130","lemma=κολούω"," postag=v-pppamn-",1
"31131","lemma=κολούω"," postag=v2ppma---",1
"31132","lemma=κολούω"," postag=v3saip---",1
"31133","lemma=κολούω"," postag=v3spia---",2
"31134","lemma=κολοβόω"," postag=v-papamn-",1
"31135","lemma=κολακεύω"," postag=v-sppemn-",2
"31136","lemma=κολακεύω"," postag=v3saia---",1
"31137","lemma=κολλάω"," postag=v3srie---",1
"31138","lemma=κολάπτω"," postag=v-sppamn-",1
"31139","lemma=κολάζω"," postag=v--pna---",5
"31140","lemma=κολάζω"," postag=v--pne---",1
"31141","lemma=κολάζω"," postag=v-papamn-",1
"31142","lemma=κολάζω"," postag=v-sapamn-",1
"31143","lemma=κολάζω"," postag=v-sppama-",1
"31144","lemma=κολάζω"," postag=v-sppamd-",1
"31145","lemma=κολάζω"," postag=v-sppamg-",2
"31146","lemma=κολάζω"," postag=v-sppamn-",2
"31147","lemma=κολάζω"," postag=v-sppefn-",1
"31148","lemma=κολάζω"," postag=v-srpefa-",1
"31149","lemma=κολάζω"," postag=v2paia---",1
"31150","lemma=κολάζω"," postag=v2ppsa---",1
"31151","lemma=κολάζω"," postag=v2spie---",1
"31152","lemma=κολάζω"," postag=v2spma---",2
"31153","lemma=κολάζω"," postag=v3paip---",1
"31154","lemma=κολάζω"," postag=v3ppsa---",1
"31155","lemma=κολάζω"," postag=v3saia---",1
"31156","lemma=κολάζω"," postag=v3sfip---",1
"31157","lemma=κολάζω"," postag=v3siia---",1
"31158","lemma=κολάζω"," postag=v3siie---",1
"31159","lemma=κολάζω"," postag=v3slie---",1
"31160","lemma=κολάζω"," postag=v3spsa---",1
"31161","lemma=κολυμβάω"," postag=v3siia---",1
"31162","lemma=κουφίζω"," postag=v--ana---",1
"31163","lemma=κουφίζω"," postag=v--fna---",1
"31164","lemma=κουφίζω"," postag=v--rnp---",1
"31165","lemma=κουφίζω"," postag=v-prpefa-",1
