"","lemma","tag","Total"
"8075","lemma=spero1"," postag=v3pisa---",1
"8076","lemma=spero1"," postag=v3ppia---",1
"8077","lemma=spero1"," postag=v3siia---",2
"8078","lemma=spero1"," postag=v3sisa---",1
"8079","lemma=spero1"," postag=v3spia---",1
"8080","lemma=spiro1"," postag=v--pna---",1
"8081","lemma=spiro1"," postag=v-sppamn-",1
"8082","lemma=splendeo1"," postag=v-sppafb-",1
"8083","lemma=splendeo1"," postag=v-sppann-",1
"8084","lemma=spolio"," postag=v--pnp---",1
"8085","lemma=spolio"," postag=v-prppnb-",1
"8086","lemma=spolio"," postag=v-srppmn-",2
"8087","lemma=spolio"," postag=v3sria---",1
"8088","lemma=spolio1"," postag=v--pna---",1
"8089","lemma=spolio1"," postag=v--pnp---",1
"8090","lemma=spolio1"," postag=v-spgpmg-",1
"8091","lemma=spolio1"," postag=v3sria---",1
"8092","lemma=spondeo1"," postag=v3ppia---",1
"8093","lemma=spumo"," postag=v-ppp-nb-",1
"8094","lemma=spumo1"," postag=v-sppama-",1
"8095","lemma=spuo1"," postag=v3spia---",1
"8096","lemma=stabulo1"," postag=v3ppia---",1
"8097","lemma=stagno1"," postag=v--pna---",1
"8098","lemma=statuo"," postag=v--rna---",1
"8099","lemma=statuo"," postag=v3sria---",1
"8100","lemma=statuo1"," postag=v1ppsa---",1
"8101","lemma=statuo1"," postag=v1sr-a---",1
"8102","lemma=statuo1"," postag=v1sria---",1
"8103","lemma=statuo1"," postag=v2pfia---",1
"8104","lemma=statuo1"," postag=v2ppsa---",2
"8105","lemma=statuo1"," postag=v2sria---",1
"8106","lemma=statuo1"," postag=v3sfia---",1
"8107","lemma=statuo1"," postag=v3spia---",1
"8108","lemma=statuo1"," postag=v3sria---",1
"8109","lemma=stello1"," postag=v-pppafb-",1
"8110","lemma=sterno"," postag=v-p-g-fa-",1
"8111","lemma=sterno1"," postag=v-srppma-",1
"8112","lemma=sterno1"," postag=v1pria---",1
"8113","lemma=sterno1"," postag=v3ppip---",1
"8114","lemma=sterto1"," postag=v3spia---",1
"8115","lemma=stimulo1"," postag=v3piia---",1
"8116","lemma=sto"," postag=v--pna---",2
"8117","lemma=sto"," postag=v-ppp-ma-",2
"8118","lemma=sto"," postag=v-spp-fa-",1
"8119","lemma=sto"," postag=v-spp-mn-",2
"8120","lemma=sto"," postag=v3ppia---",1
"8121","lemma=sto"," postag=v3pria---",1
"8122","lemma=sto"," postag=v3siia---",3
"8123","lemma=sto"," postag=v3sisa---",1
"8124","lemma=sto1"," postag=v--pna---",3
"8125","lemma=sto1"," postag=v--rna---",1
"8126","lemma=sto1"," postag=v-pppafa-",1
"8127","lemma=sto1"," postag=v-pppama-",4
"8128","lemma=sto1"," postag=v-pppamn-",2
"8129","lemma=sto1"," postag=v-sppama-",3
"8130","lemma=sto1"," postag=v-sppamg-",1
"8131","lemma=sto1"," postag=v1spia---",2
"8132","lemma=sto1"," postag=v2sfia---",1
"8133","lemma=sto1"," postag=v3pfia---",1
"8134","lemma=sto1"," postag=v3piia---",4
"8135","lemma=sto1"," postag=v3ppia---",1
"8136","lemma=sto1"," postag=v3pria---",2
"8137","lemma=sto1"," postag=v3siia---",4
"8138","lemma=sto1"," postag=v3sisa---",1
"8139","lemma=sto1"," postag=v3spia---",2
"8140","lemma=sto1"," postag=v3sria---",3
"8141","lemma=strepo1"," postag=v-sppafb-",1
"8142","lemma=strideo1"," postag=v-sppafn-",1
"8143","lemma=strido1"," postag=v--pna---",1
"8144","lemma=stringo"," postag=v3slia---",1
"8145","lemma=stringo1"," postag=v-srppfa-",1
"8146","lemma=stringo1"," postag=v-srppmb-",2
"8147","lemma=stringo1"," postag=v-srppnb-",1
"8148","lemma=stringo1"," postag=v1sria---",1
"8149","lemma=struo1"," postag=v-prppfb-",1
"8150","lemma=struo1"," postag=v3pria---",1
"8151","lemma=struo1"," postag=v3stia---",1
"8152","lemma=studeo"," postag=v-spp-ma-",1
"8153","lemma=studeo"," postag=v1sria---",1
"8154","lemma=studeo"," postag=v3ppia---",1
"8155","lemma=studeo1"," postag=v--pna---",1
"8156","lemma=studeo1"," postag=v1spia---",1
"8157","lemma=studeo1"," postag=v2spia---",1
"8158","lemma=studeo1"," postag=v3piia---",1
"8159","lemma=studeo1"," postag=v3ppia---",2
"8160","lemma=stupeo1"," postag=v-pppamd-",1
"8161","lemma=stupeo1"," postag=v1spia---",1
"8162","lemma=stupeo1"," postag=v2spia---",2
"8163","lemma=suadeo"," postag=v--pna---",1
"8164","lemma=suadeo"," postag=v-ppp-mb-",1
"8165","lemma=suadeo"," postag=v3siia---",1
"8166","lemma=suadeo"," postag=v3spia---",1
"8167","lemma=suadeo1"," postag=v1spia---",6
"8168","lemma=suadeo1"," postag=v3ppia---",1
"8169","lemma=suadeo1"," postag=v3spsa---",1
"8170","lemma=sub-moveo"," postag=v3spia---",1
"8171","lemma=subago"," postag=v3sria---",1
"8172","lemma=subdo1"," postag=v-prppna-",1
"8173","lemma=subdo1"," postag=v3sria---",1
"8174","lemma=subduco"," postag=v3sfia---",1
"8175","lemma=subduco1"," postag=v-prppna-",1
"8176","lemma=subduco1"," postag=v3spia---",1
"8177","lemma=subeo"," postag=v--rna---",2
"8178","lemma=subeo"," postag=v-prppnd-",1
"8179","lemma=subeo"," postag=v-srppfb-",1
"8180","lemma=subeo"," postag=v-srppfn-",1
"8181","lemma=subeo"," postag=v3sisa---",1
"8182","lemma=subeo1"," postag=v--pna---",4
"8183","lemma=subeo1"," postag=v-prppfg-",1
"8184","lemma=subeo1"," postag=v-srppfb-",1
"8185","lemma=subeo1"," postag=v-srppfg-",1
"8186","lemma=subeo1"," postag=v2sfia---",1
"8187","lemma=subeo1"," postag=v3ppia---",1
"8188","lemma=subeo1"," postag=v3pria---",1
"8189","lemma=subeo1"," postag=v3spia---",2
"8190","lemma=subeo1"," postag=v3sria---",1
"8191","lemma=subicio"," postag=v-prppma-",1
"8192","lemma=subicio"," postag=v-prppmn-",1
"8193","lemma=subicio"," postag=v-srppfa-",1
"8194","lemma=subicio"," postag=v-srppmn-",1
"8195","lemma=subicio"," postag=v-srppnn-",1
"8196","lemma=subicio"," postag=v1sria---",1
"8197","lemma=subicio"," postag=v3sisp---",1
"8198","lemma=subicio"," postag=v3slsa---",1
"8199","lemma=subicio"," postag=v3sria---",2
"8200","lemma=subicio,"," postag=v3sria---",1
"8201","lemma=subicio1"," postag=v3sfia---",1
"8202","lemma=subicio1"," postag=v3sria---",1
"8203","lemma=subiecto1"," postag=v-srppmb-",1
"8204","lemma=subigo1"," postag=v--pna---",1
"8205","lemma=subigo1"," postag=v-prppmn-",1
"8206","lemma=subigo1"," postag=v3spia---",1
"8207","lemma=subigo1"," postag=v3sria---",1
"8208","lemma=subjectum1"," postag=v-srppfn-",1
"8209","lemma=sublevo1"," postag=v-spgpnb-",1
"8210","lemma=submoveo1"," postag=v-prppma-",1
"8211","lemma=submoveo1"," postag=v3spia---",1
"8212","lemma=subolfacio1"," postag=v1spia---",1
"8213","lemma=suborno"," postag=v3sria---",1
"8214","lemma=suborno1"," postag=v-srppma-",2
"8215","lemma=suborno1"," postag=v-srppmn-",1
"8216","lemma=subpono1"," postag=v-prppnn-",1
"8217","lemma=subrideo1"," postag=v-sppamn-",1
"8218","lemma=subscribo"," postag=v--pna---",1
"8219","lemma=subscribo"," postag=v3spia---",1
"8220","lemma=subsequor"," postag=v-srpdmn_",1
"8221","lemma=subsequor"," postag=v3siid---",1
"8222","lemma=subsequor1"," postag=v--pnp---",1
"8223","lemma=subsido"," postag=v3sria---",1
"8224","lemma=subsido1"," postag=v--pna---",1
"8225","lemma=subsido1"," postag=v3ppia---",1
"8226","lemma=substituo"," postag=v-prppmn-",1
"8227","lemma=substo1"," postag=v3sria---",1
"8228","lemma=subterfugio"," postag=v3plia---",1
"8229","lemma=subvecto1"," postag=v3spia---",1
"8230","lemma=subverto"," postag=v-prppfa-",1
"8231","lemma=subverto1"," postag=v-prppma-",1
"8232","lemma=subverto1"," postag=v3spia---",1
"8233","lemma=succedo1"," postag=v--pna---",1
"8234","lemma=succendo"," postag=v3sria---",3
"8235","lemma=succingo"," postag=v-prppmn-",1
"8236","lemma=succingo1"," postag=v-prppmn-",1
"8237","lemma=succingo1"," postag=v-srppfn-",1
"8238","lemma=succingo1"," postag=v-srppmn-",1
"8239","lemma=succino1"," postag=v-sppamb-",1
"8240","lemma=succumbo"," postag=v3spia---",1
"8241","lemma=succumbo1"," postag=v--rna---",1
"8242","lemma=succurro"," postag=v3spsa---",1
"8243","lemma=succurro1"," postag=v--pna---",1
"8244","lemma=succurro1"," postag=v3pria---",1
"8245","lemma=sudo1"," postag=v3sria---",1
"8246","lemma=suesco"," postag=v-srppfn-",1
"8247","lemma=sufficio"," postag=v--pnp---",1
"8248","lemma=sufficio"," postag=v-ppp-nb-",1
"8249","lemma=sufficio"," postag=v-srppmb-",1
"8250","lemma=sufficio"," postag=v3pisa---",1
"8251","lemma=sufficio"," postag=v3sisa---",1
"8252","lemma=sufficio1"," postag=v3siia---",1
"8253","lemma=sufflo1"," postag=v2slsa---",1
"8254","lemma=suffundo1"," postag=v3spip---",1
"8255","lemma=sum1"," postag=v--fna---",23
"8256","lemma=sum1"," postag=v--pna---",199
"8257","lemma=sum1"," postag=v--rna---",18
"8258","lemma=sum1"," postag=v-pfpana-",1
"8259","lemma=sum1"," postag=v-pfpang-",1
"8260","lemma=sum1"," postag=v-pfpann-",2
"8261","lemma=sum1"," postag=v-sfpafa-",2
"8262","lemma=sum1"," postag=v-sfpafn-",2
"8263","lemma=sum1"," postag=v-sfpama-",1
"8264","lemma=sum1"," postag=v-sfpamn-",1
"8265","lemma=sum1"," postag=v-sfpana-",1
"8266","lemma=sum1"," postag=v-sfpann-",2
"8267","lemma=sum1"," postag=v1pfia---",3
"8268","lemma=sum1"," postag=v1piia---",1
"8269","lemma=sum1"," postag=v1pisa---",2
"8270","lemma=sum1"," postag=v1ppia---",16
"8271","lemma=sum1"," postag=v1ppsa---",2
"8272","lemma=sum1"," postag=v1pria---",3
"8273","lemma=sum1"," postag=v1sfia---",3
"8274","lemma=sum1"," postag=v1siia---",6
"8275","lemma=sum1"," postag=v1sisa---",8
"8276","lemma=sum1"," postag=v1slia---",3
"8277","lemma=sum1"," postag=v1spia---",53
"8278","lemma=sum1"," postag=v1spsa---",11
"8279","lemma=sum1"," postag=v1sria---",12
"8280","lemma=sum1"," postag=v1stia---",1
"8281","lemma=sum1"," postag=v2pfia---",1
"8282","lemma=sum1"," postag=v2ppia---",3
"8283","lemma=sum1"," postag=v2ppma---",2
"8284","lemma=sum1"," postag=v2ppsa---",3
"8285","lemma=sum1"," postag=v2sfia---",7
"8286","lemma=sum1"," postag=v2sfma---",3
"8287","lemma=sum1"," postag=v2siia---",5
"8288","lemma=sum1"," postag=v2sisa---",4
"8289","lemma=sum1"," postag=v2slsa---",3
"8290","lemma=sum1"," postag=v2spia---",49
"8291","lemma=sum1"," postag=v2spma---",2
"8292","lemma=sum1"," postag=v2spsa---",8
"8293","lemma=sum1"," postag=v2sria---",1
"8294","lemma=sum1"," postag=v2srsa---",4
"8295","lemma=sum1"," postag=v3pfia---",8
"8296","lemma=sum1"," postag=v3pfma---",1
"8297","lemma=sum1"," postag=v3piia---",53
"8298","lemma=sum1"," postag=v3pisa---",17
"8299","lemma=sum1"," postag=v3plia---",4
"8300","lemma=sum1"," postag=v3plsa---",3
"8301","lemma=sum1"," postag=v3ppia---",214
"8302","lemma=sum1"," postag=v3ppsa---",25
"8303","lemma=sum1"," postag=v3pria---",60
"8304","lemma=sum1"," postag=v3prsa---",3
"8305","lemma=sum1"," postag=v3sfia---",36
"8306","lemma=sum1"," postag=v3siia---",157
"8307","lemma=sum1"," postag=v3sisa---",86
"8308","lemma=sum1"," postag=v3slia---",16
"8309","lemma=sum1"," postag=v3slsa---",8
"8310","lemma=sum1"," postag=v3spia---",718
"8311","lemma=sum1"," postag=v3spsa---",79
"8312","lemma=sum1"," postag=v3sr-a---",1
"8313","lemma=sum1"," postag=v3sria---",118
"8314","lemma=sum1"," postag=v3srsa---",12
"8315","lemma=summitto"," postag=v-srppmb-",1
"8316","lemma=summitto1"," postag=v3spsa---",1
"8317","lemma=summoneo"," postag=v-sppamb_",1
"8318","lemma=summoveo"," postag=v3sria---",2
"8319","lemma=summoveo"," postag=v3srsa---",1
"8320","lemma=summoveo1"," postag=v3spia---",1
"8321","lemma=sumo"," postag=v--pna---",1
"8322","lemma=sumo"," postag=v-s-g-na-",1
"8323","lemma=sumo"," postag=v-srppfb-",1
"8324","lemma=sumo"," postag=v3pisa---",1
"8325","lemma=sumo"," postag=v3sria---",1
"8326","lemma=sumo1"," postag=v--pna---",3
"8327","lemma=sumo1"," postag=v--rna---",1
"8328","lemma=sumo1"," postag=v-prppfb-",1
"8329","lemma=sumo1"," postag=v-spgpna-",1
"8330","lemma=sumo1"," postag=v-spgpnn-",1
"8331","lemma=sumo1"," postag=v-srppfa-",1
"8332","lemma=sumo1"," postag=v-srppna-",1
"8333","lemma=sumo1"," postag=v-srppnn-",1
"8334","lemma=sumo1"," postag=v3piia---",1
"8335","lemma=sumo1"," postag=v3pria---",2
"8336","lemma=sumo1"," postag=v3sisa---",1
"8337","lemma=sumo1"," postag=v3spip---",1
"8338","lemma=super-sedeo"," postag=v1sria---",1
"8339","lemma=superbio"," postag=v-spp-ma-",1
"8340","lemma=superfluo1"," postag=v3sisa---",1
"8341","lemma=supero"," postag=v-srppmn-",1
"8342","lemma=supero"," postag=v3sria---",1
"8343","lemma=supero1"," postag=v--pna---",1
"8344","lemma=supero1"," postag=v3ppia---",1
"8345","lemma=supero1"," postag=v3sisa---",1
"8346","lemma=supersto1"," postag=v2spsa---",1
"8347","lemma=supersum"," postag=v3ppia---",1
"8348","lemma=supersum"," postag=v3sria---",1
"8349","lemma=supersum1"," postag=v--pna---",2
"8350","lemma=supersum1"," postag=v3spia---",1
"8351","lemma=suppedito"," postag=v3spsa---",1
"8352","lemma=suppeto"," postag=v3sisa---",1
"8353","lemma=suppeto1"," postag=v3siia---",1
"8354","lemma=suppleo"," postag=v3sria---",1
"8355","lemma=supplico"," postag=v-s-g-na-",1
"8356","lemma=supplico"," postag=v-srppnn-",1
"8357","lemma=supplico"," postag=v3pria---",1
"8358","lemma=supplico"," postag=v3sisa---",1
"8359","lemma=suppono"," postag=v3plia---",1
"8360","lemma=suppono1"," postag=v--pnp---",1
"8361","lemma=suppono1"," postag=v-prppfb-",1
"8362","lemma=suppono1"," postag=v-srppmd-",1
"8363","lemma=suppono1"," postag=v3ppia---",1
"8364","lemma=supprimo"," postag=v-ppp-mn-",1
"8365","lemma=supprimo"," postag=v3piip---",1
"8366","lemma=supprimo1"," postag=v3slia---",1
"8367","lemma=supprimo1"," postag=v3spia---",1
"8368","lemma=surgo"," postag=v--rna---",1
"8369","lemma=surgo1"," postag=v--pna---",1
"8370","lemma=surgo1"," postag=v2spma---",1
"8371","lemma=surgo1"," postag=v3piia---",1
"8372","lemma=surgo1"," postag=v3sfia---",1
"8373","lemma=surgo1"," postag=v3spia---",2
"8374","lemma=surgo1"," postag=v3spsa---",1
"8375","lemma=surgo1"," postag=v3sria---",1
"8376","lemma=surripio"," postag=v--rna---",1
"8377","lemma=suscepto1"," postag=v1spia---",1
"8378","lemma=suscipio"," postag=v--pnp---",1
"8379","lemma=suscipio"," postag=v-s-g-na-",1
"8380","lemma=suscipio"," postag=v-srppnb-",1
"8381","lemma=suscipio"," postag=v-srppnn-",1
"8382","lemma=suscipio"," postag=v3plia---",1
"8383","lemma=suscipio"," postag=v3sria---",2
"8384","lemma=suscipio1"," postag=v1spia---",1
"8385","lemma=suscipio1"," postag=v1sria---",1
"8386","lemma=suscipio1"," postag=v3plia---",1
"8387","lemma=suscipio1"," postag=v3ppia---",1
"8388","lemma=suspendo"," postag=v-srppmb-",1
"8389","lemma=suspendo1"," postag=v-prppfb-",1
"8390","lemma=suspicio1"," postag=v-prppmb-",1
"8391","lemma=suspicio1"," postag=v-srppfb-",1
"8392","lemma=suspicio1"," postag=v-srppfn-",1
"8393","lemma=suspicio1"," postag=v-srppma-",3
"8394","lemma=suspicio1"," postag=v-srppmnc",1
"8395","lemma=suspicor"," postag=v-s-g-ma-",1
"8396","lemma=suspicor"," postag=v-srpdmn_",1
"8397","lemma=suspicor1"," postag=v-pppamn-",1
"8398","lemma=suspicor1"," postag=v-srppmn-",1
"8399","lemma=suspicor1"," postag=v3sisp---",1
"8400","lemma=suspiro1"," postag=v3spia---",1
"8401","lemma=sustento1"," postag=v3siia---",1
"8402","lemma=sustineo"," postag=v-spp-mn-",1
"8403","lemma=sustineo"," postag=v2ppma---",1
"8404","lemma=sustineo"," postag=v3sisa---",1
"8405","lemma=sustineo"," postag=v3slia---",1
"8406","lemma=sustineo"," postag=v3spia---",1
"8407","lemma=sustineo"," postag=v3sria---",1
"8408","lemma=sustineo1"," postag=v--pna---",2
"8409","lemma=sustineo1"," postag=v1sfia---",1
"8410","lemma=sustineo1"," postag=v2sria---",1
"8411","lemma=sustineo1"," postag=v3piia---",1
"8412","lemma=sustineo1"," postag=v3siia---",2
"8413","lemma=sustineo1"," postag=v3slsa---",1
"8414","lemma=sustineo1"," postag=v3spia---",1
"8415","lemma=tabesco1"," postag=v--pna---",1
"8416","lemma=tabesco1"," postag=v3sria---",1
"8417","lemma=taceo"," postag=v-prppfb-",1
"8418","lemma=taceo"," postag=v-prppfd-",1
"8419","lemma=taceo"," postag=v-prppmg-",1
"8420","lemma=taceo"," postag=v-prppmn-",1
"8421","lemma=taceo"," postag=v-srppfn-",1
"8422","lemma=taceo"," postag=v-srppnb-",1
"8423","lemma=taceo"," postag=v3sisa---",1
"8424","lemma=taceo1"," postag=v--pna---",1
"8425","lemma=taceo1"," postag=v-pppanv-",1
"8426","lemma=taceo1"," postag=v-prppmb-",1
"8427","lemma=taceo1"," postag=v-srppfb-",1
"8428","lemma=taceo1"," postag=v1spia---",1
"8429","lemma=taceo1"," postag=v1sria---",1
"8430","lemma=taceo1"," postag=v2spia---",3
"8431","lemma=taceo1"," postag=v2spma---",2
"8432","lemma=taceo1"," postag=v3piia---",1
"8433","lemma=taceo1"," postag=v3ppia---",2
"8434","lemma=taceo1"," postag=v3spia---",1
"8435","lemma=tango"," postag=v--pnp---",1
"8436","lemma=tango"," postag=v-srppfn-",1
"8437","lemma=tango"," postag=v3srsa---",1
"8438","lemma=tango"," postag=v3stia---",1
"8439","lemma=tango1"," postag=v--pna---",1
"8440","lemma=tango1"," postag=v--pnp---",1
"8441","lemma=tango1"," postag=v1siia---",1
"8442","lemma=tango1"," postag=v1spia---",1
"8443","lemma=tango1"," postag=v1sria---",1
"8444","lemma=tango1"," postag=v2spip---",1
"8445","lemma=tango1"," postag=v3ppsa---",1
"8446","lemma=tango1"," postag=v3pria---",1
"8447","lemma=tango1"," postag=v3slia---",1
"8448","lemma=tango1"," postag=v3spia---",1
"8449","lemma=tango1"," postag=v3sria---",1
"8450","lemma=tardo1"," postag=v3spia---",1
"8451","lemma=taxo"," postag=v3spia---",1
"8452","lemma=taxo"," postag=v3sria---",1
"8453","lemma=tego"," postag=v-prppfa-",1
"8454","lemma=tego1"," postag=v--pna---",1
"8455","lemma=tego1"," postag=v-srppma-",1
"8456","lemma=tego1"," postag=v-srppmn-",1
"8457","lemma=tego1"," postag=v3piia---",1
"8458","lemma=tego1"," postag=v3prsa---",1
"8459","lemma=tego1"," postag=v3sfia---",2
"8460","lemma=tego1"," postag=v3siia---",1
"8461","lemma=tego1"," postag=v3sisa---",1
"8462","lemma=tego1"," postag=v3slia---",1
"8463","lemma=tego1"," postag=v3spia---",3
"8464","lemma=tego1"," postag=v3spip---",1
"8465","lemma=tego1"," postag=v3spsa---",1
"8466","lemma=tego1"," postag=v3sria---",2
"8467","lemma=tempero"," postag=v3spia---",1
"8468","lemma=tempero"," postag=v3sria---",1
"8469","lemma=tempero1"," postag=v3pisa---",1
"8470","lemma=tempero1"," postag=v3spia---",1
"8471","lemma=tempto"," postag=v-sppamn_",1
"8472","lemma=tendo"," postag=v-ppp-mn-",1
"8473","lemma=tendo"," postag=v-srppma-",1
"8474","lemma=tendo"," postag=v3spia---",1
"8475","lemma=tendo1"," postag=v--pna---",6
"8476","lemma=tendo1"," postag=v3piia---",1
"8477","lemma=tendo1"," postag=v3sisa---",1
"8478","lemma=tendo1"," postag=v3spia---",1
"8479","lemma=teneo"," postag=v--pna---",1
"8480","lemma=teneo"," postag=v--pnp---",2
"8481","lemma=teneo"," postag=v-ppp-ma-",1
"8482","lemma=teneo"," postag=v-spp-ma-",1
"8483","lemma=teneo"," postag=v1spia---",1
"8484","lemma=teneo"," postag=v3pisp---",1
"8485","lemma=teneo"," postag=v3ppia---",1
"8486","lemma=teneo"," postag=v3siia---",2
"8487","lemma=teneo"," postag=v3spia---",1
"8488","lemma=teneo"," postag=v3sria---",5
"8489","lemma=teneo1"," postag=v--pna---",6
"8490","lemma=teneo1"," postag=v--pnp---",1
"8491","lemma=teneo1"," postag=v--rna---",2
"8492","lemma=teneo1"," postag=v-pppama-",3
"8493","lemma=teneo1"," postag=v-sppafa-",1
"8494","lemma=teneo1"," postag=v-sppamn-",1
"8495","lemma=teneo1"," postag=v1spia---",2
"8496","lemma=teneo1"," postag=v2ppma---",1
"8497","lemma=teneo1"," postag=v2siia---",1
"8498","lemma=teneo1"," postag=v2spia---",2
"8499","lemma=teneo1"," postag=v2spip---",1
"8500","lemma=teneo1"," postag=v2spma---",1
"8501","lemma=teneo1"," postag=v3piip---",1
"8502","lemma=teneo1"," postag=v3ppia---",3
"8503","lemma=teneo1"," postag=v3ppsa---",1
"8504","lemma=teneo1"," postag=v3pria---",3
"8505","lemma=teneo1"," postag=v3siia---",6
"8506","lemma=teneo1"," postag=v3siip---",1
"8507","lemma=teneo1"," postag=v3sisp---",1
"8508","lemma=teneo1"," postag=v3spia---",4
"8509","lemma=teneo1"," postag=v3spsa---",1
"8510","lemma=teneo1"," postag=v3sria---",3
"8511","lemma=tento"," postag=v-spp-ma-",1
"8512","lemma=tento"," postag=v_s_d_-g-",1
"8513","lemma=tento"," postag=v3spia---",1
"8514","lemma=tento"," postag=v3srsa---",1
"8515","lemma=tento1"," postag=v--pna---",8
"8516","lemma=tento1"," postag=v-prppnn-",1
"8517","lemma=tento1"," postag=v1ppsa---",1
"8518","lemma=tento1"," postag=v1sria---",1
"8519","lemma=tento1"," postag=v2ppsp---",1
"8520","lemma=tento1"," postag=v2sria---",1
"8521","lemma=tento1"," postag=v3slia---",1
"8522","lemma=tento1"," postag=v3spia---",1
"8523","lemma=tento1"," postag=v3spip---",1
"8524","lemma=tergeo,"," postag=v3sria---",1
"8525","lemma=tergeo1"," postag=v-sppafn-",1
"8526","lemma=tergeo1"," postag=v3siip---",1
"8527","lemma=tergeo1"," postag=v3sisa---",1
"8528","lemma=termino"," postag=v3sria---",1
"8529","lemma=tero1"," postag=v-srppma-",1
"8530","lemma=tero1"," postag=v3ppia---",1
"8531","lemma=tero1"," postag=v3sria---",1
"8532","lemma=terreo"," postag=v-srppmn-",3
"8533","lemma=terreo"," postag=v3sisa---",1
"8534","lemma=terreo"," postag=v3sria---",2
"8535","lemma=terreo1"," postag=v--pna---",2
"8536","lemma=terreo1"," postag=v-srppmn-",1
"8537","lemma=terreo1"," postag=v3pisa---",1
"8538","lemma=terreo1"," postag=v3ppia---",1
"8539","lemma=terreo1"," postag=v3sria---",1
"8540","lemma=testificor1"," postag=v--pnp---",1
"8541","lemma=testor"," postag=v-srpdmn_",1
"8542","lemma=testor"," postag=v-srppna-",1
"8543","lemma=testor"," postag=v3spid---",1
"8544","lemma=testor1"," postag=v1ppip---",1
"8545","lemma=texo1"," postag=v-prppfn-",1
"8546","lemma=timeo"," postag=v--pna---",1
"8547","lemma=timeo"," postag=v-p-g-mn-",1
"8548","lemma=timeo"," postag=v-ppp-mn-",1
"8549","lemma=timeo"," postag=v-s-g-ma-",1
"8550","lemma=timeo"," postag=v-spp-mn-",1
"8551","lemma=timeo"," postag=v1spia---",1
"8552","lemma=timeo"," postag=v2spsa---",1
"8553","lemma=timeo1"," postag=v--pna---",4
"8554","lemma=timeo1"," postag=v--pnp---",1
"8555","lemma=timeo1"," postag=v-pppamd-",1
"8556","lemma=timeo1"," postag=v-pppamn-",1
"8557","lemma=timeo1"," postag=v-sppafn-",1
"8558","lemma=timeo1"," postag=v-sppamn-",2
"8559","lemma=timeo1"," postag=v1siia---",1
"8560","lemma=timeo1"," postag=v1slia---",1
"8561","lemma=timeo1"," postag=v1spia---",4
"8562","lemma=timeo1"," postag=v1spsa---",1
"8563","lemma=timeo1"," postag=v1sria---",1
"8564","lemma=timeo1"," postag=v2ppia---",2
"8565","lemma=timeo1"," postag=v2ppma---",1
"8566","lemma=timeo1"," postag=v2spia---",2
"8567","lemma=timeo1"," postag=v2spsa---",1
"8568","lemma=timeo1"," postag=v3pisa---",1
"8569","lemma=timeo1"," postag=v3ppia---",2
"8570","lemma=timeo1"," postag=v3sfia---",1
"8571","lemma=timeo1"," postag=v3sisa---",1
"8572","lemma=timeo1"," postag=v3spia---",2
"8573","lemma=timeo1"," postag=v3spip---",1
"8574","lemma=timeo1"," postag=v3sria---",2
"8575","lemma=tingo"," postag=v-srppma-",1
"8576","lemma=tingo1"," postag=v-srppfa-",1
"8577","lemma=tingo1"," postag=v3spia---",1
"8578","lemma=tingo1"," postag=v3stia---",1
"8579","lemma=tolero"," postag=v-p-g-fn-",1
"8580","lemma=tolero"," postag=v-pfpama-",1
"8581","lemma=tolero"," postag=v-prppfn-",1
"8582","lemma=tolero"," postag=v-s-g-fn-",1
"8583","lemma=tolero"," postag=v3ppip---",1
"8584","lemma=tolero1"," postag=v--pna---",1
"8585","lemma=tolero1"," postag=v3siia---",1
"8586","lemma=toleror1"," postag=v--rna---",1
"8587","lemma=toleror1"," postag=v3plia---",2
"8588","lemma=toleror1"," postag=v3slia---",1
"8589","lemma=tollo"," postag=v--pna---",1
"8590","lemma=tollo"," postag=v-srppmb-",1
"8591","lemma=tollo"," postag=v_s_d_-a-",1
"8592","lemma=tollo"," postag=v1spia---",1
"8593","lemma=tollo"," postag=v1sria---",1
"8594","lemma=tollo"," postag=v2spma---",1
"8595","lemma=tollo"," postag=v3pria---",1
"8596","lemma=tollo"," postag=v3spia---",2
"8597","lemma=tollo"," postag=v3sria---",3
"8598","lemma=tollo1"," postag=v--pna---",4
"8599","lemma=tollo1"," postag=v-pppamb-",1
"8600","lemma=tollo1"," postag=v-prppfb-",1
"8601","lemma=tollo1"," postag=v-prppmb-",1
"8602","lemma=tollo1"," postag=v-prppnn-",1
"8603","lemma=tollo1"," postag=v-sppafn-",1
"8604","lemma=tollo1"," postag=v-srppmb-",1
"8605","lemma=tollo1"," postag=v-srppmn-",1
"8606","lemma=tollo1"," postag=v-srppnn-",1
"8607","lemma=tollo1"," postag=v1sisa---",1
"8608","lemma=tollo1"," postag=v1slsa---",1
"8609","lemma=tollo1"," postag=v1sria---",3
"8610","lemma=tollo1"," postag=v3ppia---",2
"8611","lemma=tollo1"," postag=v3pria---",4
"8612","lemma=tollo1"," postag=v3sfip---",1
"8613","lemma=tollo1"," postag=v3slsa---",1
"8614","lemma=tollo1"," postag=v3spia---",1
"8615","lemma=tollo1"," postag=v3spsa---",1
"8616","lemma=tollo1"," postag=v3sria---",6
"8617","lemma=tollo1"," postag=v3stia---",1
"8618","lemma=tondeo"," postag=v-srppna-",1
"8619","lemma=tono"," postag=v-spp-md-",2
"8620","lemma=tono"," postag=v-spp-mg-",3
"8621","lemma=tono1"," postag=v-sppamg-",1
"8622","lemma=torpesco1"," postag=v3pisa---",1
